gene_43_93_20_62_63_70_12_92_40_5_88_29_79_15_51_53_5_53_55_7_31_61_63_31_62_49_9_51_80_44_43_59_34_23_27_87_78_45_66_89_63_51_9_90_3_26_68_29_100_57_52_0_23_29_23_46_75_15_100_91_100_61_7_30_19_43_91_9_29_65_55_19_5_53_21_36_89_64_28_89_66_51_72_57_13_61_29_34_8_75_7_85_56_43_86_36_100_59_5,6,0.195754,319.271
gene_27_3_70_66_97_93_12_90_49_6_18_77_85_29_56_34_7_49_49_12_57_57_78_30_55_58_66_30_76_9_10_46_87_39_8_3_30_14_62_89_11_35_2_10_4_49_69_40_40_7_24_50_22_25_31_64_78_0_0_74_65_47_83_47_66_7_19_20_28_62_51_5_24_16_29_96_73_59_26_87_2_24_66_74_96_49_43_35_19_78_16_43_77_24_40_51_92_61_8,9,0.17363,310.302
gene_53_12_45_62_6_80_47_8_18_39_52_83_72_66_72_62_5_89_57_12_100_52_32_97_25_17_54_61_77_56_10_59_63_100_66_3_18_89_75_51_25_62_57_10_10_60_68_29_70_100_47_9_47_35_31_32_25_30_82_79_99_49_19_47_54_53_6_16_57_7_55_23_57_42_47_10_81_19_21_54_4_97_65_23_25_77_26_36_17_0_16_94_77_13_93_38_82_14_98,2,0.121818,252.487
gene_40_5_70_51_97_69_15_84_12_2_18_83_75_94_61_0_4_92_58_12_45_60_56_35_28_58_18_30_61_9_100_24_83_79_61_3_30_14_62_81_11_55_5_10_14_49_52_29_54_23_11_84_34_25_62_58_78_76_78_74_54_58_78_38_54_9_22_20_28_36_51_33_35_21_30_28_78_59_43_91_4_27_66_48_59_11_82_8_100_78_12_16_77_24_40_39_85_59_8,7,0.14715,246.284
gene_43_2_75_12_71_79_12_99_40_35_58_71_39_79_30_37_11_8_29_12_21_56_1_34_14_58_7_4_77_56_28_59_16_75_28_36_15_98_71_53_14_67_39_10_5_39_78_99_6_21_70_70_50_38_23_64_48_15_77_91_34_0_77_30_70_54_71_98_40_63_51_23_14_92_30_28_75_82_28_11_16_24_72_37_13_54_45_36_15_78_100_58_29_30_32_75_82_49_8,9,0.132756,241.794
gene_38_3_17_41_5_74_12_90_19_4_58_94_85_89_38_33_16_100_41_4_24_46_15_16_30_62_62_47_69_32_41_41_34_43_97_2_24_63_56_2_9_94_39_13_8_49_32_99_32_25_89_0_47_21_31_12_9_16_6_48_34_36_67_76_89_54_77_43_8_50_51_71_19_92_61_70_0_22_26_11_66_90_72_85_52_8_28_49_27_36_97_50_41_75_49_51_90_56_4,9,0.133773,228.738
gene_41_2_0_51_7_78_45_92_75_4_86_99_82_76_17_75_1_97_40_8_85_60_46_48_27_15_4_79_61_50_87_8_16_79_97_0_30_20_64_89_12_62_96_37_3_26_45_22_94_0_47_50_47_17_36_13_34_98_16_22_54_30_14_78_33_67_11_16_36_55_59_12_5_9_0_75_22_64_24_82_25_98_50_38_27_35_27_55_72_42_35_55_52_61_43_51_82_33_0,8,0.128255,227.468
gene_76_2_45_41_99_71_13_63_39_4_73_83_74_68_56_30_0_92_62_6_91_43_11_39_84_58_7_49_73_43_24_46_20_28_84_3_51_10_75_38_63_34_94_22_61_41_18_78_35_29_17_22_1_79_67_32_8_95_72_9_54_34_54_36_73_2_8_76_95_53_59_28_73_94_29_78_70_39_43_79_8_49_15_38_10_7_51_30_27_47_11_80_48_70_40_7_82_59_32,14,0.133088,215.982
gene_41_4_87_16_8_83_9_94_12_65_70_94_75_7_69_91_4_82_50_6_85_60_69_31_28_50_46_30_82_13_78_46_13_44_23_42_79_8_58_51_27_67_55_66_4_26_47_11_70_98_47_84_47_14_16_32_25_32_78_96_30_76_87_47_84_82_6_32_38_54_70_19_5_20_1_69_78_11_31_39_2_100_21_73_12_13_45_31_73_3_16_42_94_59_45_16_82_58_3,13,0.131073,215.842
gene_43_65_0_51_71_78_12_1_93_5_58_98_82_89_69_38_11_71_59_8_28_52_4_32_30_10_62_40_69_50_83_41_16_24_97_1_33_20_60_41_13_62_39_13_80_49_45_99_94_23_89_50_32_17_23_70_30_15_16_22_78_36_19_73_6_73_77_16_36_47_51_35_5_92_0_70_0_22_26_77_16_98_15_36_27_33_25_37_27_51_99_43_41_61_39_51_90_52_31,5,0.114017,213.527
