gene_62_15_29_52_68_30_33_88_30_13_89_83_29_68_15_39_8_98_7_78_34_70_56_50_56_65_73_89_19_65_33_100_66_3_91_55_21_42_0_28_80_0_40_2_14_42_67_68_64_75_72_79_50_69_93_41_0_3_100_28_53_34_55_39_60_6_32_31_100_60_56_33_58_25_8_1_54_20_13_45_49_24_30_44_32_1_27_67_0_64_41_21_49_99_35_74_86_39_37,4,0.184772,352.179
gene_22_34_43_75_4_22_64_100_28_86_2_18_66_66_79_34_95_42_33_12_91_70_4_83_16_52_33_86_5_61_10_22_36_3_87_52_29_100_53_28_47_83_97_43_24_36_59_65_60_41_72_21_35_95_43_76_100_0_16_99_57_6_17_80_14_8_2_73_86_17_74_19_76_21_36_66_83_28_18_84_58_70_42_79_64_0_100_39_27_29_71_61_91_21_38_48_81_82_42,9,0.142885,337.487
gene_58_89_46_23_15_6_59_81_24_3_23_13_21_4_28_26_29_54_47_11_87_40_86_34_32_30_83_83_62_18_93_27_5_59_6_16_39_69_28_31_26_17_100_72_37_28_19_31_94_31_15_69_40_74_38_21_72_76_36_87_24_1_20_44_87_37_1_88_54_19_52_72_74_0_82_80_54_20_8_62_5_66_65_61_73_0_86_75_24_14_3_68_87_71_70_53_83_36_32,10,0.154084,326.7
gene_48_46_81_43_28_6_30_17_11_96_89_29_59_42_45_33_49_100_47_12_31_40_86_94_16_61_2_58_74_11_15_28_0_60_68_58_66_98_0_36_27_83_97_42_78_4_17_3_70_16_18_58_49_90_43_33_98_21_2_0_73_0_100_21_5_70_53_12_84_59_63_53_71_0_79_66_46_27_21_82_58_2_54_97_24_41_29_40_82_46_72_63_37_20_32_34_83_98_49,9,0.142805,324.859
gene_48_39_11_28_8_79_30_23_39_15_89_81_73_12_45_48_68_41_38_77_34_41_77_49_16_24_55_58_57_59_98_28_71_4_39_95_53_70_6_45_97_83_99_55_54_49_17_36_73_18_41_80_22_40_37_26_91_48_12_31_72_43_72_16_74_8_8_77_33_59_74_53_71_0_65_26_41_28_4_34_2_54_92_7_58_73_29_37_6_45_75_63_9_20_69_90_61_96_32,7,0.120021,282.897
gene_22_34_43_67_4_24_32_100_11_51_89_18_66_66_79_14_7_42_33_78_73_70_56_39_19_52_30_5_3_39_10_25_0_4_23_10_17_100_53_29_29_88_100_91_19_37_6_65_6_56_72_77_71_95_85_34_100_6_20_34_16_6_30_80_85_8_46_54_58_25_74_69_69_5_39_26_88_31_13_35_58_21_83_79_17_58_25_32_32_46_80_65_6_74_42_22_83_82_37,8,0.133577,277.253
gene_65_46_39_68_0_49_82_24_36_51_41_18_66_66_82_37_97_97_33_48_41_75_5_83_24_20_21_58_5_11_0_21_0_81_88_16_49_99_53_23_12_84_100_88_19_37_11_2_6_56_72_79_40_44_39_28_100_6_19_44_7_6_15_80_17_28_46_43_86_25_74_67_84_27_39_66_88_16_11_80_2_66_83_79_69_75_100_34_20_42_0_45_95_23_42_54_50_82_29,10,0.121044,275.868
gene_58_15_12_87_67_25_33_88_30_13_89_91_44_92_85_17_99_100_47_43_100_67_56_50_56_65_78_89_12_71_33_12_87_27_9_62_17_58_25_22_54_58_91_44_71_20_67_0_67_65_72_79_16_69_47_35_82_3_100_83_25_1_29_99_37_6_12_88_77_12_57_72_57_29_33_1_46_20_7_66_49_6_30_61_32_0_28_35_7_63_15_18_37_72_35_54_50_98_29,7,0.116198,274.081
gene_16_54_67_43_15_5_87_59_48_100_39_9_45_4_31_17_99_37_31_77_88_70_55_76_20_68_57_60_64_48_59_27_71_60_39_87_71_26_46_40_11_28_95_37_55_4_21_3_26_66_42_67_16_89_45_57_47_96_19_43_81_0_74_13_65_11_47_99_74_40_66_58_84_0_10_90_42_43_23_39_44_24_68_97_67_53_29_34_0_52_7_62_1_93_27_22_70_98_49,9,0.134201,266.411
gene_30_9_12_28_68_4_27_71_96_99_42_90_24_37_18_17_100_21_23_7_28_73_48_76_32_90_62_0_34_62_99_10_37_27_96_89_4_65_12_27_100_22_100_20_37_93_59_24_63_75_68_2_40_38_37_29_99_0_80_87_54_1_30_48_23_32_39_41_74_59_68_55_81_0_38_88_54_27_12_32_5_6_62_100_11_56_29_2_1_38_71_90_1_45_46_22_73_100_29,3,0.128448,253.972
