gene_71_28_0_41_63_70_45_60_4_10_75_27_8_19_68_62_3_54_41_97_82_52_64_37_30_36_63_2_3_51_13_32_20_16_94_88_17_43_87_40_63_38_46_66_74_31_21_28_40_57_87_47_47_9_31_64_33_8_44_76_65_72_22_44_34_80_8_67_35_49_59_22_14_85_50_74_73_36_19_75_99_27_72_41_20_33_27_74_90_42_12_50_60_35_49_16_98_56_5,5,0.135272,268.52
gene_29_6_45_54_99_73_45_53_41_92_87_83_16_67_17_39_1_8_40_61_70_60_48_43_24_15_7_47_77_50_87_1_14_79_96_16_22_84_92_70_12_46_97_39_51_20_24_22_34_24_17_42_85_12_4_13_3_15_100_43_54_31_14_44_89_9_7_11_28_86_36_76_69_14_13_72_22_67_46_92_62_27_50_38_15_58_27_31_70_47_9_55_60_61_43_51_51_17_0,6,0.185667,260.005
gene_45_33_41_24_99_70_96_53_36_4_75_83_81_92_53_97_68_17_35_6_57_60_45_35_91_52_7_63_8_18_19_1_16_28_30_13_36_84_75_60_10_46_4_39_51_26_51_23_6_42_17_97_44_12_39_71_35_77_100_49_56_9_72_44_36_11_7_37_31_74_36_28_49_22_13_86_75_17_24_23_62_27_13_28_20_9_45_31_17_35_98_26_97_67_35_88_90_77_3,9,0.151471,253.302
gene_43_4_70_16_97_76_9_94_49_45_18_94_75_26_72_48_29_53_49_12_85_57_78_97_58_49_51_30_76_9_43_46_18_23_32_3_79_45_58_70_63_51_55_90_1_29_68_8_43_57_28_84_47_16_16_32_78_5_76_91_65_19_54_47_76_29_91_32_33_54_51_19_21_20_26_70_73_11_26_70_2_14_61_68_12_34_39_34_19_78_7_29_96_24_77_36_83_61_8,10,0.133966,249.347
gene_51_6_0_8_12_27_96_99_93_52_67_100_72_33_54_36_62_17_41_50_69_52_66_19_30_48_44_39_71_13_10_50_16_43_94_13_72_39_75_45_9_46_94_39_41_49_6_31_96_99_59_70_50_17_26_58_70_16_52_83_7_36_18_35_1_7_7_39_5_83_96_40_27_25_0_75_72_2_23_42_36_33_33_62_59_8_26_36_11_47_9_54_45_63_35_39_37_33_0,13,0.146056,234.829
gene_51_30_16_12_63_32_12_92_14_61_62_97_91_29_56_36_9_17_39_7_8_42_0_31_62_32_4_31_61_10_75_41_34_43_22_92_90_68_66_89_13_46_9_37_4_60_68_59_100_0_8_0_61_25_23_46_75_15_100_91_56_61_69_28_89_43_7_46_83_39_55_28_27_17_21_36_0_19_32_89_66_30_16_35_13_56_29_36_11_75_66_98_77_69_56_34_76_53_5,8,0.132657,231.282
gene_41_2_70_3_57_27_5_98_78_31_58_85_39_81_33_86_11_93_31_10_65_56_68_39_28_65_47_4_5_55_17_59_14_75_23_82_19_11_76_70_14_14_61_10_8_39_68_32_40_64_17_64_96_38_27_13_80_15_32_73_51_34_6_30_30_14_48_33_40_63_55_13_77_22_30_24_75_16_30_83_6_24_68_33_54_77_41_36_18_78_11_80_99_37_40_10_83_14_3,9,0.110644,222.649
gene_90_27_0_0_80_79_11_84_31_39_97_100_67_22_73_31_64_11_36_6_41_45_4_43_31_31_52_43_80_13_12_88_72_40_10_45_78_96_2_41_26_72_0_10_8_45_23_28_40_64_30_7_47_16_43_59_80_91_20_43_88_21_60_99_6_2_91_6_35_97_73_27_82_91_21_83_48_55_24_40_33_78_26_37_12_15_29_43_15_75_15_26_48_16_78_46_25_8_24,4,0.117907,212.374
gene_25_94_70_11_39_80_15_78_93_65_46_68_72_27_54_29_86_20_49_12_45_59_1_45_31_54_10_40_1_55_8_46_37_9_23_0_20_96_77_53_9_73_60_10_4_23_25_27_34_99_47_70_88_31_57_81_79_77_0_43_5_33_83_74_1_19_13_69_40_32_56_11_51_46_65_92_3_56_23_69_62_36_78_37_56_8_30_34_20_77_56_57_41_65_99_86_83_45_37,7,0.107394,211.005
gene_29_27_27_51_43_95_14_87_41_11_45_100_82_67_17_39_64_20_11_61_44_52_64_43_27_54_16_47_61_50_100_21_91_79_96_0_22_51_92_41_20_62_96_37_1_20_21_20_34_22_88_42_45_20_1_63_34_86_82_22_54_31_72_78_75_60_74_75_38_67_59_17_62_41_23_79_22_67_24_44_66_1_50_84_21_58_49_36_70_0_48_86_52_59_43_51_51_61_4,16,0.149632,200.63
gene_21_93_24_51_71_7_8_89_12_90_67_98_81_15_38_38_78_66_34_8_92_58_0_31_30_6_31_30_77_37_77_92_18_24_20_82_18_20_10_40_64_37_39_90_0_21_50_26_68_23_72_84_47_17_36_13_75_82_86_22_25_41_19_67_30_73_80_56_33_47_73_35_34_83_0_70_75_59_21_77_66_1_68_28_52_33_48_36_17_54_100_48_7_39_51_88_90_59_5,10,0.113078,188.387
gene_51_6_45_11_44_70_15_72_7_39_46_83_74_83_53_89_86_20_64_97_50_60_62_45_24_56_11_35_77_55_19_1_20_28_59_16_18_96_75_89_5_46_61_53_51_70_68_46_39_64_47_0_48_31_56_95_3_75_9_43_56_36_18_49_70_17_7_69_31_7_36_7_69_46_13_82_2_17_23_92_29_36_78_38_54_8_74_31_31_47_9_62_41_65_36_76_81_49_26,16,0.117013,185.762
gene_25_27_89_51_71_82_13_96_29_76_70_96_79_73_61_39_66_17_71_4_75_56_0_7_38_58_49_2_11_52_100_71_77_11_84_100_14_56_41_89_25_68_72_10_8_62_21_100_68_78_46_0_99_87_49_8_3_77_83_29_33_61_6_47_29_53_66_16_73_74_54_23_51_10_17_3_84_56_23_86_65_91_51_81_56_97_6_35_71_77_16_29_60_52_28_51_85_24_28,10,0.114429,184.189
gene_29_80_76_89_51_8_15_87_51_99_88_70_48_97_61_39_80_25_11_1_81_55_64_36_13_54_9_47_75_59_100_24_44_79_84_0_18_96_90_45_14_36_11_90_6_49_21_7_40_26_7_42_99_18_23_53_66_73_86_43_34_2_72_68_6_53_60_75_67_34_59_52_5_24_1_78_84_67_32_74_0_27_70_28_20_8_4_37_78_42_99_59_72_31_35_54_85_76_36,8,0.108575,183.852
gene_90_30_87_85_89_83_9_4_20_37_74_94_68_29_69_53_4_11_55_1_32_45_63_39_62_52_46_42_64_13_78_7_80_40_92_85_78_89_38_41_14_67_0_89_64_44_23_32_40_64_89_16_47_13_43_42_80_32_82_46_30_21_87_99_84_79_6_32_24_54_67_22_5_22_21_83_4_54_24_72_33_53_21_73_16_9_45_34_20_3_13_30_76_69_78_15_26_58_32,16,0.11633,182.749
gene_47_27_25_66_95_32_14_92_7_4_67_19_87_58_51_35_1_17_35_6_92_56_5_34_23_69_49_44_75_48_40_53_0_79_17_3_24_45_11_89_15_55_72_39_98_44_68_27_40_70_87_30_99_0_45_62_75_70_100_12_65_56_7_30_29_38_19_35_31_65_28_40_7_14_61_79_79_64_29_89_6_91_15_62_25_61_45_76_8_51_7_48_45_46_72_36_100_77_10,14,0.130921,181.326
gene_93_24_0_70_68_29_49_4_33_88_62_99_68_5_20_62_5_17_37_6_40_61_19_50_59_58_4_41_69_38_12_88_80_38_10_0_44_61_38_46_12_46_98_89_90_41_24_11_11_0_94_30_47_0_19_70_31_8_99_48_60_36_86_31_37_65_5_19_97_61_73_17_5_44_0_75_79_18_26_98_67_48_71_28_29_57_48_100_20_80_70_18_86_69_79_88_77_33_24,9,0.104053,181.149
gene_43_4_48_16_95_81_9_94_8_87_80_68_75_94_72_87_85_14_50_6_85_60_69_45_91_50_7_45_83_55_78_46_16_46_23_98_14_61_30_70_20_67_60_90_4_29_47_44_71_34_79_84_47_17_63_32_78_74_76_43_30_19_72_47_29_53_61_32_39_50_79_13_5_20_28_70_86_58_27_39_2_59_21_48_12_34_39_36_73_78_18_80_96_24_77_38_83_59_50,14,0.104615,180.651
gene_21_27_22_51_71_7_20_44_93_90_48_97_81_89_74_27_64_65_49_47_92_99_19_32_30_40_63_30_26_37_83_39_13_21_97_68_54_20_10_40_6_37_39_66_8_60_45_28_85_23_87_42_44_18_48_11_30_31_86_22_79_41_23_47_30_53_77_5_8_47_59_40_82_92_0_8_75_63_21_92_16_10_10_63_18_33_48_39_17_30_99_26_13_24_74_89_90_65_31,7,0.0989505,179.195
gene_17_30_3_51_97_70_16_57_7_4_66_94_77_66_57_39_14_54_45_6_31_60_71_30_87_36_51_42_0_41_72_49_81_78_96_0_27_46_76_63_11_14_0_64_69_26_21_27_35_64_67_21_100_15_98_46_35_5_38_49_54_49_59_99_36_4_6_40_27_58_69_45_18_0_13_74_86_0_28_23_40_84_64_67_20_63_27_36_15_35_7_40_76_56_45_39_83_49_39,10,0.131375,177.73
gene_28_98_0_2_6_79_49_87_7_70_71_100_56_7_25_38_14_17_36_6_89_42_4_35_31_59_18_47_0_16_17_88_13_7_10_13_30_32_11_89_14_36_72_9_97_44_54_84_95_70_87_7_42_17_26_59_88_74_99_43_60_52_60_49_30_51_5_41_35_97_74_30_82_14_61_79_48_19_16_23_6_60_72_62_12_77_37_39_11_35_15_48_97_16_28_51_90_19_24,11,0.100431,176.804
gene_42_49_0_91_75_71_96_6_8_81_62_98_75_66_80_36_100_22_58_40_22_53_67_89_19_23_4_42_71_56_28_62_4_74_97_3_19_82_64_89_11_36_94_18_7_49_94_100_61_23_2_21_22_17_100_53_32_15_83_49_52_49_77_30_50_27_60_14_19_36_66_72_25_92_13_77_78_18_53_48_45_27_60_67_10_8_42_38_100_47_41_94_72_29_77_41_25_64_47,10,0.126635,173.795
gene_29_29_74_16_38_6_13_54_54_87_88_76_67_97_61_36_98_93_54_1_40_55_63_36_62_54_56_47_59_54_12_23_44_40_56_3_21_55_22_9_16_36_0_67_6_52_47_29_40_93_7_90_99_18_59_8_66_91_86_97_60_29_16_28_5_34_61_75_67_34_57_52_79_14_21_68_58_65_46_89_0_22_10_35_13_8_29_37_78_47_20_21_72_63_25_83_76_59_41,4,0.112083,172.708
gene_59_6_75_12_45_67_14_5_12_55_18_94_91_27_61_85_78_73_29_16_45_41_18_36_39_51_51_30_5_12_12_23_53_100_96_98_20_37_13_23_11_36_13_10_14_49_30_100_68_100_85_30_34_84_47_58_8_74_31_96_30_62_78_32_17_31_6_95_8_51_74_39_51_20_0_31_75_67_27_74_16_30_8_41_37_93_48_41_15_45_100_85_87_27_40_67_85_31_4,16,0.104859,169.827
gene_41_27_0_62_36_70_45_94_3_10_75_27_74_79_56_59_8_12_49_34_100_52_7_27_25_95_63_43_77_51_7_35_84_31_13_16_22_42_75_40_15_94_9_84_2_60_37_99_61_100_97_47_47_16_29_86_29_15_53_76_65_34_49_49_27_80_77_76_96_60_62_40_14_9_28_78_2_90_30_41_5_27_89_62_20_33_75_31_71_51_98_50_48_67_49_15_76_9_5,12,0.112599,168.691
