gene_24_16_28_15_72_37_7_4_55_10_13_89_87_27_15_89_10_4_77_80_64_21_18_45_28_65_69_6_16_59_21_2_44_21_77_7_23_54_9_29_45_51_61_70_41_9_18_61_89_6_17_4_45_85_36_77_66_78_9_83_75_44_16_83_61_5_13_22_6_63_55_21_38_0_13_21_70_27_18_44_32_68_70_66_55_29_48_31_12_44_47_47_2_52_40_46_82_76_37,4,0.199213,426.681
gene_75_38_62_61_10_77_100_78_55_0_70_99_85_78_77_25_8_8_44_16_40_42_3_45_13_42_49_41_21_46_92_55_79_21_80_70_17_97_49_12_20_45_96_39_62_49_43_42_45_21_85_0_47_69_41_8_22_14_86_85_26_44_13_81_80_30_0_8_6_47_59_46_25_27_49_0_81_69_35_38_22_24_19_62_12_94_75_37_14_24_10_51_53_68_39_40_87_18_24,9,0.131068,232.424
gene_52_17_86_59_10_80_53_96_56_0_22_91_67_90_48_35_55_50_52_4_29_35_19_34_12_57_40_41_12_13_97_92_47_69_89_73_22_27_55_49_6_86_24_65_41_25_93_48_64_31_36_30_47_19_40_8_91_7_89_41_77_57_49_49_54_6_6_90_40_28_48_44_82_15_31_70_76_8_23_39_4_24_11_62_12_3_5_31_100_44_65_51_67_60_37_15_83_98_1,8,0.131256,229.608
gene_88_49_19_46_7_36_100_4_12_12_46_100_48_1_15_93_82_4_40_6_53_45_21_28_25_60_51_2_26_29_21_57_80_22_97_0_52_98_79_18_18_29_66_41_57_32_69_42_80_65_30_2_9_85_36_77_18_78_9_36_75_64_26_81_36_27_7_50_51_60_55_25_49_0_50_3_73_17_43_40_64_24_31_74_19_3_28_37_22_2_94_52_0_93_40_9_82_76_37,9,0.136679,225.643
gene_71_14_43_65_88_74_62_0_82_10_33_85_67_71_54_28_66_43_22_8_100_81_4_45_12_97_51_50_18_9_100_74_44_79_3_8_20_11_58_0_58_42_68_50_60_51_38_17_44_93_88_80_47_16_28_1_84_15_76_23_89_47_11_35_54_24_9_37_32_25_48_28_25_1_31_98_73_55_40_37_6_54_66_5_50_53_62_26_9_0_35_28_97_59_100_40_86_15_0,8,0.125584,212.335
gene_29_57_42_84_49_37_8_4_55_5_4_85_72_97_73_85_85_16_50_100_26_60_42_38_35_82_4_46_74_15_100_40_44_16_62_32_86_54_19_82_5_88_96_86_70_57_15_35_96_68_46_78_44_69_41_46_0_75_16_66_53_28_12_24_9_4_0_90_90_77_64_25_11_30_31_69_17_18_18_91_68_91_73_32_50_76_40_37_12_45_87_24_49_32_19_39_76_98_54,12,0.145355,212.184
gene_25_29_64_75_72_51_14_93_56_0_42_91_43_27_73_35_4_17_40_36_54_99_3_39_31_82_45_26_71_46_99_4_50_79_91_100_79_46_19_20_27_68_10_71_10_60_87_84_49_21_14_34_60_27_47_11_35_7_78_17_88_36_11_70_54_58_1_34_6_23_58_40_11_0_36_70_93_29_28_97_3_27_45_78_60_37_43_40_10_5_36_51_71_20_28_41_89_48_100,5,0.117571,204.054
gene_27_7_64_70_0_74_97_3_19_0_33_79_48_27_73_26_100_96_40_4_45_96_6_60_31_32_49_2_71_52_39_40_40_13_80_100_16_32_58_60_11_32_61_50_10_60_16_27_37_21_14_22_59_17_33_0_35_84_30_59_26_23_26_83_93_22_11_34_30_23_33_86_11_55_36_78_15_27_27_18_49_14_21_78_56_50_41_34_10_5_41_63_2_25_28_50_83_48_100,8,0.120637,201.612
gene_25_0_0_65_67_79_14_28_56_6_38_24_67_23_54_35_30_19_63_33_1_79_75_23_13_48_45_3_67_6_92_77_38_79_91_0_22_96_82_12_27_82_66_39_45_49_87_82_34_79_84_34_44_22_56_70_9_76_76_73_77_36_58_70_54_58_61_88_1_23_59_46_3_0_49_87_97_50_34_39_3_18_12_75_10_37_45_40_93_31_36_92_71_20_34_82_58_60_28,15,0.131996,199.664
gene_36_93_83_5_21_70_88_44_31_2_5_100_78_29_70_32_1_96_43_37_93_65_60_39_30_58_2_3_16_14_96_32_76_20_14_5_22_43_70_34_11_37_57_61_54_44_25_23_32_81_84_2_43_1_41_77_7_40_15_75_77_4_18_86_83_0_5_15_42_34_64_38_59_5_24_21_22_6_29_37_95_74_74_29_0_58_71_31_15_77_92_40_69_83_46_37_75_48_40,8,0.118485,196.119
gene_21_17_43_16_23_37_9_4_1_39_32_94_19_22_73_35_75_93_58_18_26_42_42_45_28_80_48_46_71_57_36_2_5_22_61_42_24_54_19_58_5_86_10_70_75_36_15_3_96_62_47_78_42_17_53_9_91_17_16_70_58_31_49_83_54_29_4_19_51_51_64_94_10_30_31_80_75_18_27_39_0_19_73_63_90_76_40_37_17_2_10_24_58_68_26_44_39_98_37,11,0.11895,193.382
gene_98_15_84_55_51_75_14_94_31_7_75_28_33_27_73_34_87_25_50_31_90_24_58_60_19_55_79_41_7_7_100_54_70_22_88_89_21_69_65_90_14_39_92_39_39_43_17_66_93_21_35_31_42_19_62_77_25_39_94_24_10_20_98_47_54_34_5_37_41_51_48_30_29_2_0_86_84_23_23_96_41_98_70_71_15_7_88_27_20_43_4_100_97_72_35_16_83_55_35,16,0.113588,190.996
gene_22_38_63_91_5_51_11_88_56_6_35_99_41_29_61_34_82_17_52_36_90_98_75_29_22_48_86_7_44_45_100_61_5_79_91_76_63_59_19_52_27_62_4_71_71_0_87_5_36_58_46_97_47_20_62_75_9_6_48_41_31_36_5_73_88_59_63_95_6_68_59_34_8_22_62_70_93_29_23_90_66_27_21_64_10_37_43_40_16_3_36_99_71_20_79_57_89_65_27,3,0.105696,187.297
gene_92_93_67_60_0_56_87_70_60_0_10_92_76_68_52_34_68_3_77_8_1_49_12_53_19_32_49_50_57_45_23_30_38_3_15_63_66_39_98_49_18_50_61_39_51_24_8_60_93_70_88_84_100_69_33_51_22_73_93_59_35_1_21_47_11_91_42_37_30_77_48_29_94_9_0_3_73_23_19_85_28_14_19_75_21_76_46_31_13_51_10_52_32_61_100_27_83_61_34,8,0.130986,185.151
gene_68_10_82_100_88_80_13_0_82_0_72_82_95_66_50_100_8_43_70_47_87_83_66_49_30_78_18_49_60_6_72_0_44_79_89_1_20_46_55_29_57_40_62_85_48_48_18_27_34_31_16_81_4_11_28_63_61_15_98_53_29_19_20_46_54_45_9_47_39_7_37_30_25_22_6_3_73_14_31_94_5_60_12_75_19_54_63_29_100_44_47_28_97_20_100_44_88_15_99,14,0.125029,180.635
