gene_100_8_16_11_99_27_15_44_88_39_58_90_26_29_57_36_3_100_63_41_47_61_64_11_90_56_7_64_5_48_99_38_80_40_61_78_4_96_100_90_16_14_57_0_26_46_45_31_66_86_67_90_29_15_27_93_80_0_98_73_41_13_18_28_6_31_91_54_8_58_57_37_27_22_13_75_80_6_46_54_29_40_69_36_16_95_22_33_18_3_8_21_99_49_46_15_83_53_12,7,0.175128,295.209
gene_100_99_0_51_63_78_14_89_12_4_98_99_82_7_17_75_0_37_59_8_39_43_19_45_38_15_66_47_5_51_85_92_14_24_20_82_18_20_64_65_20_62_57_61_77_14_68_99_15_57_85_50_51_17_31_61_8_13_83_22_78_49_22_83_6_19_20_16_36_68_59_27_5_20_0_97_0_18_26_75_66_60_15_36_27_8_75_70_18_31_99_48_11_68_36_51_82_82_20,14,0.146063,277.603
gene_99_24_43_89_49_69_58_89_55_39_45_83_78_66_72_32_5_92_92_21_94_28_56_36_25_60_49_47_70_77_100_88_83_2_96_3_18_61_16_89_25_33_4_61_13_60_21_6_47_23_91_14_99_95_0_100_30_74_0_76_55_77_29_46_33_53_61_46_83_36_77_37_4_86_61_10_84_57_28_86_4_27_61_67_79_35_22_32_100_42_8_41_77_73_25_39_81_53_99,4,0.137921,256.016
gene_43_84_2_12_71_58_12_49_40_92_62_98_85_24_53_36_11_17_41_10_82_56_0_37_59_58_62_4_70_44_10_59_34_43_97_13_17_63_71_44_13_36_39_17_2_49_43_99_96_3_89_49_46_17_23_64_34_15_36_43_34_36_77_30_89_80_71_43_28_47_51_33_14_92_49_28_75_63_26_77_16_24_72_28_13_8_6_36_11_75_100_54_77_31_35_51_100_17_0,15,0.131791,244.008
gene_40_90_15_20_99_98_80_70_15_4_86_65_81_27_18_36_0_97_40_6_100_60_46_43_68_68_10_34_61_37_87_10_62_11_66_0_22_47_56_70_12_36_55_37_92_75_21_22_40_99_29_50_22_95_60_16_8_95_82_70_60_43_20_77_33_53_64_100_7_61_70_5_85_46_0_97_81_68_26_11_2_86_37_35_52_97_75_32_18_26_16_55_77_66_37_92_82_17_0,10,0.14732,233.078
gene_48_93_74_62_49_16_47_8_93_4_57_98_39_66_55_62_0_37_61_6_80_86_98_43_28_17_4_0_77_56_99_35_16_21_97_16_18_6_75_88_25_55_63_10_5_84_68_25_21_29_60_0_50_13_30_32_6_74_84_70_99_65_78_47_10_29_83_20_57_7_70_23_17_9_49_78_2_25_26_75_1_98_67_36_79_8_26_35_18_0_16_48_76_37_25_4_82_49_10,4,0.149366,231.804
gene_29_27_92_41_6_80_42_77_40_4_92_98_80_27_61_39_10_92_11_97_28_52_59_35_30_54_9_47_69_48_72_67_62_11_23_0_22_96_56_63_13_36_73_90_5_26_60_29_34_99_7_16_44_15_0_13_81_7_86_70_35_44_63_48_29_60_7_5_9_32_73_33_4_14_17_74_81_24_24_75_33_90_72_41_18_73_37_37_18_23_41_54_76_70_78_90_98_38_31,13,0.129551,230.6
gene_42_9_20_10_81_5_86_92_40_1_62_79_77_19_72_91_52_54_51_7_100_60_47_4_69_54_66_30_3_51_35_46_92_3_63_3_30_44_5_70_16_36_90_90_52_5_24_100_100_57_89_52_47_17_41_54_78_8_0_96_55_29_72_44_17_54_22_95_83_65_67_42_74_53_21_32_62_60_22_33_2_53_66_28_12_77_44_34_8_3_99_12_60_11_16_33_82_47_55,10,0.127245,225.209
gene_40_3_0_48_5_78_13_90_40_56_62_77_82_27_53_34_7_100_41_4_52_46_54_6_30_73_66_2_69_32_38_46_62_24_95_0_22_24_56_89_9_94_69_10_8_62_32_18_40_78_88_50_22_17_56_13_8_81_6_22_60_47_22_47_66_53_64_100_22_62_27_33_85_20_67_28_73_60_26_11_3_90_76_62_52_10_43_39_11_36_16_57_11_75_28_51_100_51_0,12,0.131582,219.069
gene_40_54_16_58_63_70_15_16_47_11_75_98_39_79_54_62_86_37_60_6_85_52_67_43_28_0_48_10_79_56_7_19_86_44_96_16_28_11_78_51_27_36_55_15_5_26_55_11_99_22_47_51_49_21_16_32_25_32_56_70_56_50_72_47_30_77_94_69_73_63_55_23_83_7_49_78_71_25_32_39_66_98_19_36_13_58_44_31_18_34_16_48_99_64_36_2_82_58_27,6,0.137587,205.973
gene_25_99_70_78_97_58_12_90_71_4_46_83_85_72_64_50_0_54_41_12_45_61_4_35_28_58_18_56_66_44_10_73_20_39_23_0_17_14_72_76_13_36_95_10_94_49_43_27_54_99_17_31_34_25_31_64_74_16_84_74_4_58_77_53_28_7_71_7_28_65_51_40_85_73_26_28_81_63_46_11_6_24_60_56_13_11_59_35_19_12_17_85_77_31_35_18_100_59_8,12,0.123975,200.2
gene_21_3_57_16_100_79_14_58_12_88_59_77_81_88_18_37_0_100_40_47_43_46_46_34_19_49_56_34_47_37_87_66_62_24_10_0_22_45_10_65_14_36_69_10_36_33_59_97_97_71_88_39_47_17_37_13_8_80_8_14_60_56_20_49_11_53_7_100_39_63_27_31_6_46_0_84_0_19_65_11_3_78_44_62_9_100_75_36_27_37_16_55_14_75_77_92_90_55_0,2,0.126958,197.569
gene_76_24_45_89_20_71_47_57_3_39_59_83_30_66_2_32_8_89_28_26_100_28_52_35_25_32_24_34_77_78_99_24_84_79_10_3_22_58_16_45_25_38_90_5_4_33_21_43_61_68_15_9_99_13_64_18_71_79_78_76_75_77_15_46_33_53_61_17_8_2_84_33_62_44_30_10_84_91_28_86_4_27_69_67_25_35_27_32_100_42_9_94_52_78_25_39_81_67_98,8,0.111284,188.472
gene_23_54_18_18_63_80_81_44_10_79_48_25_78_92_54_87_83_37_35_12_91_52_67_45_91_0_48_79_77_55_10_19_96_20_7_98_22_92_62_51_23_62_55_90_1_61_68_11_100_100_47_0_50_17_31_63_25_30_86_70_99_38_72_47_30_77_6_69_97_68_55_10_5_7_27_78_2_82_24_39_71_98_67_36_89_8_44_36_17_78_16_26_20_59_76_38_76_14_27,7,0.121359,186.035
gene_25_99_2_41_6_6_11_63_39_4_78_98_93_32_64_30_64_92_35_12_28_43_14_49_33_57_81_47_77_48_49_43_18_11_19_0_19_11_56_63_81_36_91_61_0_26_18_27_37_82_16_22_34_20_0_32_0_95_77_92_35_29_72_48_28_7_22_5_8_56_68_0_85_69_66_89_81_39_46_77_66_89_15_60_10_7_44_34_27_12_99_21_45_70_39_18_95_11_35,9,0.110461,185.399
gene_29_8_27_90_86_6_59_7_0_92_73_83_87_88_61_3_61_15_96_97_67_59_46_76_30_69_49_20_69_0_10_67_86_49_84_0_22_24_32_69_22_34_86_68_92_44_60_27_40_57_17_17_99_5_63_85_8_7_88_68_9_50_63_81_26_60_5_90_82_35_73_25_7_17_55_74_0_13_26_70_6_39_23_63_18_73_27_37_14_26_16_53_33_96_78_26_80_38_56,11,0.117101,185.159
gene_9_2_13_5_59_80_45_16_93_6_75_98_39_79_64_62_11_89_35_6_85_60_4_31_27_50_4_79_61_48_10_35_16_100_97_0_30_92_63_89_63_55_9_10_4_26_45_78_94_22_47_89_50_48_31_13_17_15_84_70_99_49_72_47_36_67_6_9_35_63_70_35_49_9_64_75_22_78_24_52_40_98_71_36_79_33_40_31_72_42_98_85_52_57_37_97_76_49_8,8,0.111924,181.508
gene_58_3_89_52_54_13_11_58_49_6_46_83_91_17_49_53_86_54_47_42_37_47_46_38_35_5_18_34_5_51_43_45_35_21_27_41_30_49_76_53_10_39_38_39_95_22_68_23_83_70_12_0_47_44_65_59_75_77_71_91_84_49_33_47_38_19_80_100_28_38_73_13_48_48_0_92_33_46_46_73_70_35_72_72_88_8_46_34_29_7_16_58_92_26_94_47_77_82_5,13,0.105524,176.144
gene_40_7_45_95_2_58_81_68_89_10_25_20_75_28_61_100_4_94_92_68_96_53_44_38_33_40_21_45_1_44_70_60_32_39_23_13_48_89_11_90_14_34_82_55_98_25_34_29_59_89_69_0_92_3_64_64_65_21_41_44_75_50_77_53_89_77_55_99_2_65_29_49_53_6_61_7_23_63_28_23_8_78_60_62_84_10_59_51_54_12_88_10_54_26_30_44_100_51_35,12,0.108242,175.827
gene_51_61_99_41_36_78_15_93_10_61_75_74_82_7_64_34_98_37_60_18_39_58_69_43_24_16_46_78_5_48_18_46_38_43_7_0_79_20_83_51_22_67_88_10_4_26_68_25_15_98_32_0_47_18_42_59_3_7_78_22_80_11_32_22_87_20_21_14_5_54_70_26_5_64_26_12_70_11_26_96_66_98_65_36_25_8_75_70_79_3_16_48_11_37_45_51_82_53_4,8,0.122517,175.631
gene_27_98_69_10_38_80_84_58_36_77_0_20_20_66_70_3_86_20_38_1_39_50_2_43_83_40_14_34_74_54_10_23_81_3_27_0_19_46_62_39_11_34_69_90_3_19_68_100_100_25_52_21_53_90_0_13_30_81_88_50_7_50_30_39_30_26_22_69_51_100_97_33_56_24_67_3_86_67_38_99_2_29_69_35_10_97_45_44_19_16_56_59_66_63_100_36_100_10_8,8,0.0979613,174.692
gene_29_54_18_54_34_80_81_4_46_79_48_100_72_92_54_87_86_73_41_12_55_61_35_45_87_0_4_76_69_9_11_19_86_41_23_15_28_96_97_51_17_55_55_19_1_22_62_27_77_100_80_51_49_17_16_67_6_7_56_20_83_30_63_49_30_53_12_65_1_32_55_7_93_3_5_96_77_67_46_39_8_92_15_84_25_59_44_37_17_34_13_21_44_54_78_47_91_43_27,10,0.117864,174.296
gene_45_54_62_65_99_12_15_57_15_39_75_76_39_94_56_29_9_38_41_28_92_42_63_2_13_58_7_18_100_18_19_51_4_16_24_16_30_100_22_26_13_63_0_10_8_52_68_48_65_8_23_6_50_17_47_59_0_0_84_74_75_65_74_48_6_31_6_44_27_23_42_74_70_58_19_78_2_19_29_24_1_98_64_69_18_8_46_27_18_37_81_48_58_58_51_63_26_62_12,7,0.123497,174.094
gene_40_27_92_41_4_71_47_77_40_4_78_98_80_27_38_34_64_92_93_50_28_48_61_35_31_54_81_46_69_53_12_43_62_11_19_85_49_45_52_63_81_34_69_67_0_9_25_29_37_74_16_20_34_15_0_13_81_95_77_95_12_41_72_48_36_77_64_5_2_63_68_33_85_14_66_100_81_24_34_11_8_93_71_41_10_94_27_34_27_12_41_54_45_70_45_90_94_11_35,9,0.105421,172.353
gene_22_30_0_16_63_12_15_13_74_61_75_100_67_7_75_29_98_15_45_4_49_42_14_41_31_31_70_47_5_51_10_15_77_29_26_18_31_26_22_89_12_71_0_10_8_52_64_97_89_64_7_50_22_18_21_59_63_13_83_49_56_63_74_48_6_49_94_40_8_94_68_50_5_19_17_29_2_19_42_78_36_82_15_35_10_8_46_39_25_47_81_68_60_16_15_51_26_62_9,22,0.114937,171.381
gene_58_3_89_53_39_13_19_58_49_77_0_90_69_66_54_53_52_54_55_12_40_57_2_38_39_3_14_34_74_51_96_45_35_21_22_3_26_46_16_51_10_34_4_55_0_22_61_23_78_27_52_21_45_17_65_59_76_83_56_48_65_49_33_78_33_19_22_69_28_49_73_28_56_22_43_92_86_66_49_24_61_27_12_35_10_8_50_34_19_16_56_26_54_26_19_22_100_15_35,11,0.0992043,167.376
gene_40_30_12_16_89_78_14_1_47_24_99_94_74_24_12_65_19_46_51_12_35_46_49_68_89_32_49_84_69_34_36_55_16_36_66_37_21_77_64_8_73_67_44_67_8_50_27_99_96_93_88_57_67_18_59_58_66_16_36_48_36_49_42_49_4_34_76_74_7_86_27_13_69_83_1_73_3_25_21_98_3_19_100_59_54_0_46_80_43_3_10_3_60_21_30_60_26_41_1,12,0.131031,167
