gene_96_48_29_2_9_13_27_0_46_10_43_94_48_12_23_29_74_19_23_21_25_40_28_30_23_86_49_49_7_76_92_12_74_14_91_87_54_30_48_22_16_36_84_43_42_25_18_12_87_70_15_69_49_95_37_31_0_60_19_84_56_76_21_39_88_1_45_41_46_28_32_41_87_5_36_83_65_20_38_39_55_100_18_28_54_79_80_65_35_44_74_50_9_64_37_41_62_92_40,10,0.157037,289.946
gene_49_18_31_12_5_11_5_53_0_97_44_100_24_45_46_52_100_96_28_42_33_70_76_43_47_35_57_23_60_64_36_27_39_0_86_52_6_47_40_68_28_35_99_17_53_37_89_81_63_69_49_76_51_90_54_32_95_71_97_86_72_0_37_93_94_72_65_55_55_58_39_75_73_22_32_28_49_1_28_66_70_55_55_80_5_0_10_35_22_44_0_6_50_73_44_40_77_92_37,6,0.148049,280.984
gene_58_22_30_49_58_100_54_67_96_96_17_94_77_67_47_47_4_8_9_45_3_4_92_91_70_32_54_25_18_65_97_22_70_77_11_79_53_93_15_61_23_41_100_53_65_15_72_12_42_16_66_77_49_10_45_62_77_17_15_20_85_61_27_48_8_32_37_68_63_24_69_25_87_25_80_25_55_17_5_83_11_55_19_82_53_49_33_50_85_48_81_75_54_60_40_66_83_44_4,8,0.132171,262.977
gene_96_15_48_77_58_100_70_67_11_4_42_94_44_29_19_47_62_4_35_7_33_43_50_85_85_3_0_25_25_42_91_12_70_77_93_5_13_59_25_61_23_93_61_13_55_36_70_100_45_12_23_38_49_27_39_68_31_27_100_85_31_0_63_48_8_21_42_74_65_34_77_27_96_0_31_87_9_29_40_82_58_95_64_70_59_49_80_36_32_70_43_31_7_74_30_77_83_82_1,9,0.134981,253.369
gene_22_44_24_12_5_38_75_39_21_86_96_16_23_29_43_37_100_27_23_5_73_54_5_76_23_86_9_36_7_56_95_28_6_30_86_24_8_37_65_32_17_51_42_27_79_39_21_33_73_12_23_77_51_72_40_78_89_15_68_51_53_0_42_44_29_6_16_81_60_66_38_66_77_28_36_80_49_22_44_40_77_54_64_4_100_0_27_47_39_24_0_51_53_26_44_41_63_7_42,7,0.143599,247.041
gene_71_37_70_52_20_92_25_100_17_9_7_96_74_95_15_33_87_24_47_25_36_42_0_89_15_27_58_32_62_69_37_91_47_65_88_16_17_100_5_36_35_28_24_91_66_49_23_0_82_71_18_20_15_69_31_67_76_6_19_71_18_3_74_13_90_10_4_91_68_68_77_28_78_16_18_6_95_24_41_97_55_48_30_25_67_21_54_32_43_77_82_31_12_29_53_42_86_70_29,8,0.156791,234.63
gene_93_34_91_19_7_74_83_0_33_6_43_18_46_59_86_20_8_47_22_6_25_13_53_43_31_2_20_49_30_64_49_9_47_70_89_16_52_98_59_41_0_88_40_97_63_41_8_32_71_64_64_23_17_72_86_78_90_80_49_55_23_10_0_85_93_32_40_77_79_26_91_90_20_0_20_70_35_0_18_95_70_79_25_3_54_79_13_47_40_75_60_54_38_84_26_48_62_59_0,7,0.141612,232.434
gene_92_48_86_2_10_36_27_52_21_18_43_82_48_95_49_28_100_9_19_21_35_28_53_34_21_86_20_7_65_64_35_17_6_0_17_16_52_22_64_41_57_86_97_95_63_44_8_54_71_55_37_39_20_76_43_78_23_79_95_55_77_11_80_15_0_57_16_74_67_20_65_24_86_0_20_30_36_78_23_98_70_27_68_8_67_76_14_67_86_44_60_21_52_61_36_50_62_66_37,4,0.122015,228.354
gene_98_41_4_55_4_44_79_35_22_96_43_94_74_49_97_34_42_42_23_92_37_70_92_23_29_57_56_34_66_13_61_36_71_0_86_54_64_66_63_47_100_31_92_44_10_86_0_17_63_58_14_0_52_95_42_29_94_70_15_67_26_0_20_17_80_22_2_19_8_29_27_24_62_0_5_34_44_42_35_100_11_14_90_90_54_84_28_44_71_22_29_80_56_21_55_82_78_75_52,9,0.145933,224.226
gene_94_39_19_62_7_16_27_52_66_86_33_19_63_72_49_30_97_22_9_4_10_80_5_38_31_34_56_37_0_48_95_24_0_0_81_58_21_24_64_61_100_77_80_55_34_53_72_56_42_50_71_21_49_91_62_29_72_0_32_40_2_61_71_39_12_8_16_78_79_58_36_25_76_17_34_5_9_14_28_98_11_77_62_11_62_49_26_39_1_24_41_18_55_44_72_58_79_9_40,7,0.131153,222.496
gene_94_50_78_56_6_55_31_13_56_7_28_92_74_95_56_32_42_12_27_89_34_4_73_38_29_62_60_52_46_13_100_28_72_56_75_60_64_65_5_26_11_40_91_95_55_49_87_66_0_57_14_0_65_63_60_82_22_58_19_40_11_12_60_39_8_17_42_86_68_31_68_53_14_0_33_13_70_28_43_32_60_19_71_76_97_4_29_31_25_88_72_65_20_73_65_28_69_14_36,11,0.134586,218.835
gene_93_34_37_2_25_31_72_20_59_4_4_49_70_11_68_47_62_26_29_6_38_64_76_32_26_34_56_46_10_40_28_27_36_79_64_0_21_33_1_28_0_36_65_33_38_25_21_30_87_69_87_78_47_93_31_43_94_15_100_84_25_1_42_9_57_77_0_45_42_26_34_58_71_22_38_66_13_22_24_39_2_100_63_89_100_0_45_80_39_22_2_49_7_99_34_61_77_9_19,9,0.13576,212.221
gene_16_68_74_12_15_42_71_93_21_88_42_81_77_44_50_94_62_57_19_44_20_41_3_26_42_34_17_63_66_70_53_14_41_78_11_69_48_68_15_79_47_24_98_61_37_38_30_100_77_54_21_34_23_90_43_73_11_17_93_67_72_63_18_81_17_27_16_86_63_82_68_72_58_0_37_28_100_28_10_35_11_44_50_65_14_58_49_34_13_34_73_54_37_99_61_59_72_71_37,9,0.114351,207.032
