gene_54_38_10_22_56_53_75_1_50_47_36_45_44_30_48_70_52_6_71_69_54_13_66_85_83_13_75_48_50_17_65_96_75_34_34_62_16_25_15_80_100_62_19_94_90_25_61_23_29_55_72_49_8_16_72_34_75_100_10_44_29_5_48_71_23_81_65_26_77_20_42_6_56_33_52_7_31_48_6_90_8_97_67_82_89_21_3_54_79_5_30_65_82_41_65_17_72_88_26,0,0,0
gene_59_67_93_11_44_46_49_98_44_66_7_66_54_38_57_98_95_13_88_31_75_13_71_57_83_13_46_18_7_90_53_71_74_98_56_72_16_45_43_46_89_33_14_38_75_8_46_4_34_38_46_94_5_62_69_67_39_92_10_100_88_7_77_46_15_29_99_50_29_34_43_4_13_74_49_18_22_73_14_83_3_42_72_63_87_22_80_51_15_93_6_40_76_89_42_95_54_25_91,0,0,0
gene_72_68_95_29_46_67_75_21_49_23_79_56_54_8_74_31_67_11_12_47_18_70_68_86_77_65_51_18_0_91_19_66_45_100_34_15_16_64_59_16_64_46_77_50_20_36_45_20_64_65_50_46_4_35_84_5_75_72_10_69_84_5_93_28_30_33_36_18_12_56_38_3_41_21_33_30_64_27_11_83_11_40_16_96_92_22_52_0_16_78_11_65_80_10_44_86_51_40_10,0,0,0
gene_39_49_26_58_39_62_39_21_62_47_81_47_54_40_59_78_84_12_82_33_54_24_68_1_77_8_81_55_0_67_71_10_75_93_96_86_18_48_4_66_15_17_0_3_82_27_57_18_56_80_52_79_59_58_7_76_41_82_8_30_26_88_40_83_26_57_6_96_46_90_89_6_35_74_49_79_64_32_23_1_3_97_17_87_40_31_5_7_77_79_31_37_58_31_64_37_71_96_54,0,0,0
gene_56_32_93_18_61_12_52_90_44_48_87_95_54_11_44_20_99_7_94_67_33_38_94_93_13_95_44_53_61_90_88_85_43_25_47_57_58_41_62_17_47_79_32_46_91_32_71_92_61_100_36_96_25_55_9_19_45_3_32_26_1_28_86_68_23_96_72_17_14_68_43_50_80_74_24_69_90_35_29_82_7_100_69_38_75_7_96_56_83_42_76_37_98_0_64_76_75_39_7,0,0,0
gene_50_25_54_11_69_0_55_51_50_51_11_53_99_38_54_84_17_75_91_27_28_66_69_67_77_59_51_65_64_59_54_100_70_100_22_12_16_49_22_86_89_96_18_46_24_26_94_54_59_59_100_94_17_62_1_87_5_77_67_91_54_35_69_76_29_19_34_0_73_30_37_45_83_23_54_13_66_86_15_23_9_67_11_31_83_28_50_0_90_81_66_40_39_41_63_41_71_0_68,0,0,0
gene_97_36_57_60_87_45_37_14_5_9_11_54_57_57_38_82_98_15_21_69_21_20_100_0_18_6_66_8_46_69_64_67_68_58_98_79_21_56_46_18_89_85_74_40_76_12_54_54_39_50_93_11_26_59_85_91_44_76_4_72_29_6_97_30_18_11_51_82_24_16_84_28_44_13_33_14_66_32_1_73_7_88_23_46_23_13_1_69_65_18_6_1_96_88_52_33_75_2_10,0,0,0
gene_50_36_57_67_42_53_30_38_87_47_57_40_46_57_59_41_100_13_67_28_65_9_100_31_98_18_53_49_0_53_53_67_45_36_96_41_40_60_95_34_54_78_78_100_77_24_65_36_24_55_47_94_56_62_13_24_48_9_10_59_3_27_49_40_64_30_37_0_14_29_42_7_44_17_23_65_26_73_28_43_17_42_34_42_66_20_11_72_84_0_26_52_73_80_33_44_69_9_18,0,0,0
gene_54_56_42_29_52_59_88_40_100_50_81_77_50_57_44_100_17_73_91_27_17_24_3_7_89_14_47_8_59_87_30_48_46_2_49_82_22_51_27_69_11_31_74_38_10_13_94_3_34_80_52_94_8_48_35_52_37_72_12_69_6_90_35_76_22_19_71_20_17_48_68_0_38_74_47_91_41_30_11_82_46_61_75_36_74_22_100_5_12_66_46_41_78_48_70_75_71_5_16,0,0,0
gene_92_23_41_63_60_55_37_4_49_16_40_36_56_49_50_59_72_23_84_54_41_56_54_25_43_11_88_76_2_53_70_97_22_0_96_72_22_64_54_46_3_100_14_17_9_17_52_54_19_69_25_87_35_18_11_8_68_76_22_75_95_8_83_74_92_11_17_30_25_17_44_37_81_21_71_72_71_49_18_72_3_13_19_46_85_29_2_63_87_81_59_21_80_32_39_28_72_2_92,0,0,0
